gioitinh,xeploai_tt,hocky,namhoc,drltl,sotchk,dtbhk_truoc,xeploai,khuvuc_encoded,namnhaphoc,chuyennganh2_encoded,hedt_encoded,khoa_encoded
1,4,2,2013,4,21,7.74,2,4,2013,7.0,4,5
1,4,1,2014,3,22,7.74,2,4,2013,7.0,4,5
1,4,1,2014,3,22,7.97,2,4,2013,7.0,4,5
1,4,2,2014,4,22,7.97,2,4,2013,7.0,4,5
1,4,2,2014,4,22,7.38,2,4,2013,7.0,4,5
1,4,1,2015,4,22,7.38,2,4,2013,7.0,4,5
1,4,2,2015,3,14,7.46,3,4,2013,7.0,4,5
1,4,1,2016,3,15,6.7,3,4,2013,7.0,4,5
1,4,2,2016,3,16,8.94,3,4,2013,7.0,4,5
1,1,2,2018,4,19,9.22,4,7,2018,2.0,0,2
1,1,1,2019,5,21,9.05,2,7,2018,2.0,0,2
1,1,2,2019,5,20,7.94,3,7,2018,2.0,0,2
1,1,1,2020,5,28,8.52,3,7,2018,2.0,0,2
1,1,2,2020,5,26,8.21,3,7,2018,2.0,0,2
1,2,2,2019,5,17,7.34,3,4,2019,10.0,2,5
1,2,1,2020,5,18,8.44,2,4,2019,10.0,2,5
1,2,2,2020,3,19,7.71,2,4,2019,10.0,2,5
1,2,1,2021,5,21,7.42,3,4,2019,10.0,2,5
1,2,2,2021,5,19,8.23,2,4,2019,10.0,2,5
1,2,1,2022,4,12,7.75,2,4,2019,10.0,2,5
0,4,2,2013,2,18,4.98,0,7,2013,8.0,2,3
0,4,2,2013,2,18,0.0,0,7,2013,8.0,2,3
1,3,2,2019,5,24,8.83,3,1,2019,4.0,0,0
1,3,1,2020,5,23,8.79,3,1,2019,4.0,0,0
1,3,2,2020,5,20,8.85,3,1,2019,4.0,0,0
1,3,1,2021,5,25,8.18,4,1,2019,4.0,0,0
1,3,2,2021,5,11,9.11,3,1,2019,4.0,0,0
1,3,1,2022,3,11,8.34,2,1,2019,4.0,0,0
1,4,2,2019,5,19,9.06,3,3,2019,6.0,2,4
1,4,1,2020,5,23,8.22,2,3,2019,6.0,2,4
1,4,2,2020,5,19,7.65,2,3,2019,6.0,2,4
1,4,1,2021,5,19,7.65,3,3,2019,6.0,2,4
1,4,2,2021,5,14,8.78,3,3,2019,6.0,2,4
1,4,1,2022,5,12,8.78,4,3,2019,6.0,2,4
1,2,2,2018,4,17,7.04,1,4,2018,4.0,2,0
1,2,1,2019,5,19,5.39,0,4,2018,4.0,2,0
1,2,2,2019,4,25,4.51,2,4,2018,4.0,2,0
1,2,1,2020,5,18,6.72,2,4,2018,4.0,2,0
1,2,2,2020,4,23,6.52,1,4,2018,4.0,2,0
1,2,1,2021,4,21,5.75,2,4,2018,4.0,2,0
1,2,2,2021,2,14,7.94,0,4,2018,4.0,2,0
1,2,1,2022,2,13,3.0,0,4,2018,4.0,2,0
1,2,2,2018,5,19,7.07,2,6,2018,4.0,0,0
1,2,1,2019,5,23,6.52,2,6,2018,4.0,0,0
1,2,2,2019,3,22,6.54,2,6,2018,4.0,0,0
1,2,1,2020,3,17,6.81,1,6,2018,4.0,0,0
1,2,2,2020,3,14,5.56,0,6,2018,4.0,0,0
1,2,1,2021,4,14,4.86,1,6,2018,4.0,0,0
1,2,2,2021,2,16,5.4,0,6,2018,4.0,0,0
1,2,1,2022,2,12,3.86,0,6,2018,4.0,0,0
1,2,2,2019,4,21,6.76,1,4,2019,0.0,0,4
1,2,1,2020,4,23,6.1,1,4,2019,0.0,0,4
1,2,2,2020,5,18,5.93,2,4,2019,0.0,0,4
1,2,1,2021,5,17,7.32,2,4,2019,0.0,0,4
1,2,2,2021,5,16,7.1,2,4,2019,0.0,0,4
1,2,1,2022,5,15,7.94,2,4,2019,0.0,0,4
1,4,2,2013,3,22,7.27,2,2,2013,3.0,2,5
1,4,2,2013,3,22,7.25,2,2,2013,3.0,2,5
1,4,1,2014,5,20,7.25,2,2,2013,3.0,2,5
1,4,1,2014,5,20,7.88,2,2,2013,3.0,2,5
1,4,2,2014,3,17,7.88,2,2,2013,3.0,2,5
1,4,1,2015,4,14,7.29,2,2,2013,3.0,2,5
1,4,2,2015,4,17,7.71,2,2,2013,3.0,2,5
1,4,1,2016,2,15,7.81,2,2,2013,3.0,2,5
1,4,2,2016,3,11,7.98,2,2,2013,3.0,2,5
1,4,1,2017,3,10,7.93,3,2,2013,3.0,2,5
1,4,2,2017,3,22,7.12,1,7,2017,7.0,2,5
1,4,1,2018,3,16,5.59,1,7,2017,7.0,2,5
1,4,2,2018,3,18,6.42,1,7,2017,7.0,2,5
1,4,1,2019,3,11,5.4,1,7,2017,7.0,2,5
1,4,2,2019,3,15,6.22,1,7,2017,7.0,2,5
1,4,1,2020,3,15,6.08,0,7,2017,7.0,2,5
1,4,2,2020,4,16,4.89,1,7,2017,7.0,2,5
1,4,1,2021,4,2,5.79,2,7,2017,7.0,2,5
1,4,2,2021,3,3,7.9,1,7,2017,7.0,2,5
1,3,2,2017,5,18,6.69,1,7,2017,9.0,2,1
1,3,1,2018,4,20,5.79,2,7,2017,9.0,2,1
1,3,2,2018,3,20,7.02,2,7,2017,9.0,2,1
1,3,1,2019,5,23,7.67,2,7,2017,9.0,2,1
1,3,2,2019,4,21,7.67,2,7,2017,9.0,2,1
1,3,1,2020,4,18,7.44,2,7,2017,9.0,2,1
1,3,2,2020,3,18,7.73,2,7,2017,9.0,2,1
1,2,2,2017,3,13,5.53,1,4,2017,5.0,3,1
1,2,1,2018,3,8,6.93,1,4,2017,5.0,3,1
1,2,2,2018,3,7,5.1,1,4,2017,5.0,3,1
1,2,1,2019,3,19,6.24,0,4,2017,5.0,3,1
1,2,2,2019,3,7,4.79,0,4,2017,5.0,3,1
1,2,2,2016,3,19,7.21,2,5,2016,2.0,2,2
1,2,1,2017,5,24,6.84,2,5,2016,2.0,2,2
1,2,2,2017,4,17,7.23,2,5,2016,2.0,2,2
1,2,1,2018,3,23,6.96,2,5,2016,2.0,2,2
1,2,2,2018,3,23,6.97,2,5,2016,2.0,2,2
1,2,1,2019,4,16,7.41,2,5,2016,2.0,2,2
1,2,2,2019,4,10,7.8,3,5,2016,2.0,2,2
1,3,2,2019,3,19,7.07,1,5,2019,9.0,2,1
1,3,1,2020,4,21,5.33,2,5,2019,9.0,2,1
1,3,2,2020,3,18,6.7,0,5,2019,9.0,2,1
1,2,2,2015,3,21,6.81,1,7,2015,5.0,2,1
1,2,1,2016,2,24,5.73,2,7,2015,5.0,2,1
1,2,2,2016,3,24,7.41,2,7,2015,5.0,2,1
1,2,1,2017,4,22,6.6,2,7,2015,5.0,2,1
1,2,2,2017,4,22,7.51,2,7,2015,5.0,2,1
1,2,1,2018,4,20,7.55,2,7,2015,5.0,2,1
1,2,2,2018,3,18,7.85,2,7,2015,5.0,2,1
0,3,2,2017,4,22,6.06,1,3,2017,9.0,2,1
0,3,1,2018,3,16,7.3,1,3,2017,9.0,2,1
0,3,2,2018,3,18,6.38,1,3,2017,9.0,2,1
0,3,1,2019,4,16,6.11,2,3,2017,9.0,2,1
0,3,2,2019,4,19,7.13,2,3,2017,9.0,2,1
0,3,1,2020,3,16,7.82,3,3,2017,9.0,2,1
0,3,2,2020,3,8,8.11,2,3,2017,9.0,2,1
0,3,2,2021,3,4,7.91,1,3,2017,9.0,2,1
1,2,2,2019,4,18,6.17,1,7,2019,8.0,0,3
1,2,1,2020,4,18,6.09,1,7,2019,8.0,0,3
1,2,2,2020,4,20,5.72,2,7,2019,8.0,0,3
1,2,1,2021,5,16,7.23,2,7,2019,8.0,0,3
1,2,2,2021,3,18,7.95,1,7,2019,8.0,0,3
1,2,1,2022,3,15,6.0,2,7,2019,8.0,0,3
1,2,2,2019,4,19,6.76,2,4,2019,11.0,2,4
1,2,1,2020,3,19,7.42,2,4,2019,11.0,2,4
1,2,2,2020,4,17,7.03,2,4,2019,11.0,2,4
1,2,1,2021,4,22,7.76,2,4,2019,11.0,2,4
1,2,2,2021,3,11,7.91,2,4,2019,11.0,2,4
1,2,1,2022,3,12,7.19,2,4,2019,11.0,2,4
1,2,2,2017,5,21,6.6,1,4,2017,5.0,0,1
1,2,1,2018,5,20,6.27,1,4,2017,5.0,0,1
1,2,2,2018,3,24,6.37,1,4,2017,5.0,0,1
1,2,1,2019,4,15,5.47,1,4,2017,5.0,0,1
1,2,2,2019,3,21,5.59,1,4,2017,5.0,0,1
1,2,1,2020,4,21,6.2,1,4,2017,5.0,0,1
1,2,2,2020,3,10,6.07,0,4,2017,5.0,0,1
1,2,1,2021,4,13,3.98,2,4,2017,5.0,0,1
1,2,2,2021,3,8,6.56,2,4,2017,5.0,0,1
1,3,2,2017,4,19,6.79,2,4,2017,5.0,2,1
1,3,1,2018,3,19,7.55,2,4,2017,5.0,2,1
1,3,2,2018,4,20,7.98,2,4,2017,5.0,2,1
1,3,1,2019,5,20,7.9,3,4,2017,5.0,2,1
1,3,2,2019,5,16,8.14,2,4,2017,5.0,2,1
1,3,1,2020,4,17,7.86,2,4,2017,5.0,2,1
1,3,2,2020,5,12,7.79,3,4,2017,5.0,2,1
1,2,2,2018,4,18,7.24,2,6,2018,6.0,2,4
1,2,1,2019,5,18,7.93,2,6,2018,6.0,2,4
1,2,2,2019,5,19,7.44,3,6,2018,6.0,2,4
1,2,1,2020,5,16,8.0,3,6,2018,6.0,2,4
1,2,2,2020,5,19,8.38,3,6,2018,6.0,2,4
1,2,1,2021,5,14,8.31,3,6,2018,6.0,2,4
1,2,2,2021,4,9,8.29,3,6,2018,6.0,2,4
1,1,2,2019,4,19,7.59,2,4,2019,5.0,0,1
1,1,1,2020,4,21,7.04,2,4,2019,5.0,0,1
1,1,2,2020,3,20,6.57,2,4,2019,5.0,0,1
1,1,1,2021,5,20,6.78,2,4,2019,5.0,0,1
1,1,2,2021,4,17,7.34,1,4,2019,5.0,0,1
1,1,1,2022,4,17,6.33,2,4,2019,5.0,0,1
1,2,2,2017,4,24,6.54,3,6,2017,4.0,0,0
1,2,1,2018,5,22,8.7,2,6,2017,4.0,0,0
1,2,2,2018,4,23,6.7,2,6,2017,4.0,0,0
1,2,1,2019,4,17,7.78,2,6,2017,4.0,0,0
1,2,2,2019,3,16,7.12,2,6,2017,4.0,0,0
1,2,1,2020,5,13,7.14,2,6,2017,4.0,0,0
1,2,2,2020,4,14,7.65,2,6,2017,4.0,0,0
1,3,2,2019,5,20,7.04,2,5,2019,11.0,2,4
1,3,1,2020,5,19,7.58,2,5,2019,11.0,2,4
1,3,2,2020,5,24,7.59,3,5,2019,11.0,2,4
1,3,1,2021,5,24,8.35,3,5,2019,11.0,2,4
1,3,2,2021,5,15,8.16,3,5,2019,11.0,2,4
1,3,1,2022,5,7,8.14,3,5,2019,11.0,2,4
1,2,2,2019,4,19,5.0,0,1,2019,11.0,2,4
1,2,1,2020,4,18,4.55,0,1,2019,11.0,2,4
1,2,2,2020,4,7,4.78,1,1,2019,11.0,2,4
1,2,1,2021,4,21,5.8,1,1,2019,11.0,2,4
1,2,2,2021,4,21,6.21,1,1,2019,11.0,2,4
1,2,1,2022,3,15,6.02,1,1,2019,11.0,2,4
1,0,2,2018,3,17,6.28,1,7,2018,4.0,2,0
1,0,1,2022,2,15,4.08,0,7,2018,4.0,2,0
0,2,2,2018,4,21,7.16,3,4,2018,6.0,2,4
0,2,1,2019,5,17,8.22,2,4,2018,6.0,2,4
0,2,2,2019,4,23,7.34,3,4,2018,6.0,2,4
0,2,1,2020,5,18,8.2,1,4,2018,6.0,2,4
0,2,2,2020,4,4,6.48,3,4,2018,6.0,2,4
0,2,1,2021,4,16,8.0,3,4,2018,6.0,2,4
0,2,2,2021,4,10,8.58,2,4,2018,6.0,2,4
1,1,2,2018,3,18,5.38,0,5,2018,6.0,2,4
1,1,1,2019,3,22,4.46,2,5,2018,6.0,2,4
1,1,2,2019,4,20,6.57,2,5,2018,6.0,2,4
1,1,1,2020,3,23,0.0,2,5,2018,6.0,2,4
1,1,2,2020,4,17,7.74,2,5,2018,6.0,2,4
1,1,1,2021,3,18,6.72,1,5,2018,6.0,2,4
1,1,2,2021,2,21,6.22,0,5,2018,6.0,2,4
1,4,2,2019,5,17,9.03,4,7,2019,6.0,2,4
1,4,1,2020,5,21,9.14,3,7,2019,6.0,2,4
1,4,2,2020,5,19,8.75,3,7,2019,6.0,2,4
1,4,1,2021,5,19,8.65,4,7,2019,6.0,2,4
1,4,2,2021,5,15,9.11,4,7,2019,6.0,2,4
1,4,1,2022,5,12,9.24,3,7,2019,6.0,2,4
1,2,2,2017,5,21,7.09,3,3,2017,5.0,0,1
1,2,1,2018,3,20,8.51,2,3,2017,5.0,0,1
1,2,2,2018,5,20,6.85,2,3,2017,5.0,0,1
1,2,1,2019,5,19,7.46,2,3,2017,5.0,0,1
1,2,2,2019,4,14,7.62,3,3,2017,5.0,0,1
1,2,1,2020,5,14,8.48,2,3,2017,5.0,0,1
1,2,2,2020,5,14,7.94,3,3,2017,5.0,0,1
1,3,2,2017,4,20,6.71,2,3,2017,5.0,2,1
1,3,1,2018,4,19,7.16,2,3,2017,5.0,2,1
1,3,2,2018,4,20,7.39,2,3,2017,5.0,2,1
1,3,1,2019,3,21,7.1,1,3,2017,5.0,2,1
1,3,2,2019,4,18,5.88,1,3,2017,5.0,2,1
1,3,1,2020,3,14,6.17,2,3,2017,5.0,2,1
1,3,2,2020,4,14,7.44,2,3,2017,5.0,2,1
1,3,1,2021,3,8,7.48,1,3,2017,5.0,2,1
1,3,2,2013,0,15,3.36,0,6,2013,2.0,2,2
1,3,2,2013,0,15,3.1,0,6,2013,2.0,2,2
1,3,1,2014,1,26,3.36,0,6,2013,2.0,2,2
1,3,1,2014,1,26,2.73,0,6,2013,2.0,2,2
1,3,2,2014,0,17,2.73,0,6,2013,2.0,2,2
0,1,2,2019,5,21,8.37,2,7,2019,0.0,0,4
0,1,1,2020,3,24,7.0,2,7,2019,0.0,0,4
0,1,2,2020,5,21,7.15,3,7,2019,0.0,0,4
0,1,1,2021,5,18,8.24,3,7,2019,0.0,0,4
0,1,2,2021,5,15,8.18,3,7,2019,0.0,0,4
0,1,1,2022,5,14,8.79,3,7,2019,0.0,0,4
1,2,2,2016,1,21,7.53,1,6,2016,7.0,2,5
1,2,1,2017,3,23,6.48,2,6,2016,7.0,2,5
1,2,2,2017,3,18,7.1,1,6,2016,7.0,2,5
1,2,1,2018,3,15,5.59,1,6,2016,7.0,2,5
1,2,2,2018,2,17,6.22,0,6,2016,7.0,2,5
1,2,2,2019,4,17,6.47,0,3,2019,2.0,0,2
1,2,1,2020,5,23,0.0,2,3,2019,2.0,0,2
1,2,2,2020,5,24,7.23,2,3,2019,2.0,0,2
1,2,1,2021,5,23,7.75,3,3,2019,2.0,0,2
1,2,2,2021,5,20,8.66,2,3,2019,2.0,0,2
1,2,1,2022,4,10,7.58,3,3,2019,2.0,0,2
1,3,2,2019,5,17,8.89,3,5,2019,2.0,2,2
1,3,1,2020,5,21,8.88,3,5,2019,2.0,2,2
1,3,2,2020,5,24,8.5,3,5,2019,2.0,2,2
1,3,1,2021,5,24,8.8,3,5,2019,2.0,2,2
1,3,2,2021,5,15,8.71,0,5,2019,2.0,2,2
1,3,1,2022,4,10,4.95,3,5,2019,2.0,2,2
0,2,2,2018,3,15,4.32,0,7,2018,1.0,2,4
0,2,1,2019,3,21,6.3,0,7,2018,1.0,2,4
0,2,2,2019,5,18,4.99,1,7,2018,1.0,2,4
0,2,1,2020,3,19,5.17,0,7,2018,1.0,2,4
0,2,2,2020,4,10,3.46,0,7,2018,1.0,2,4
0,2,1,2021,4,19,4.36,0,7,2018,1.0,2,4
0,2,2,2021,3,19,4.67,1,7,2018,1.0,2,4
0,2,1,2022,2,15,8.2,1,7,2018,1.0,2,4
1,2,2,2015,3,14,6.86,2,3,2015,8.0,2,3
1,2,1,2016,3,19,5.1,2,3,2015,8.0,2,3
1,2,2,2016,3,20,7.14,2,3,2015,8.0,2,3
1,2,1,2017,3,18,6.93,2,3,2015,8.0,2,3
1,2,2,2017,2,18,7.02,2,3,2015,8.0,2,3
1,2,1,2018,3,23,7.51,2,3,2015,8.0,2,3
1,2,2,2018,3,17,7.69,3,3,2015,8.0,2,3
1,4,2,2013,4,19,7.05,2,4,2013,2.0,1,2
1,4,2,2013,4,19,7.95,2,4,2013,2.0,1,2
1,4,1,2014,5,25,7.95,2,4,2013,2.0,1,2
1,4,1,2014,5,25,7.88,2,4,2013,2.0,1,2
1,4,2,2014,4,18,7.88,2,4,2013,2.0,1,2
1,4,1,2015,5,20,7.72,3,4,2013,2.0,1,2
1,4,2,2015,3,16,8.78,3,4,2013,2.0,1,2
1,4,1,2016,3,11,8.2,3,4,2013,2.0,1,2
1,4,2,2016,3,10,8.91,3,4,2013,2.0,1,2
1,2,2,2019,5,15,6.85,1,6,2019,10.0,2,5
1,2,1,2020,5,18,5.6,2,6,2019,10.0,2,5
1,2,2,2020,5,8,6.63,2,6,2019,10.0,2,5
1,2,1,2021,5,21,6.7,2,6,2019,10.0,2,5
1,2,2,2021,4,14,7.32,2,6,2019,10.0,2,5
1,2,1,2022,5,14,6.95,1,6,2019,10.0,2,5
0,3,2,2017,4,23,5.2,2,7,2017,3.0,2,5
0,3,1,2018,4,22,7.84,1,7,2017,3.0,2,5
0,3,2,2018,3,22,6.27,1,7,2017,3.0,2,5
0,3,1,2019,3,14,5.53,2,7,2017,3.0,2,5
0,3,2,2019,4,19,7.19,2,7,2017,3.0,2,5
0,3,1,2020,3,12,7.12,2,7,2017,3.0,2,5
0,3,2,2020,3,12,7.65,3,7,2017,3.0,2,5
1,3,2,2017,4,23,8.29,3,2,2017,2.0,0,2
1,3,1,2018,4,24,8.04,3,2,2017,2.0,0,2
1,3,2,2018,5,23,8.1,3,2,2017,2.0,0,2
1,3,1,2019,5,22,8.35,3,2,2017,2.0,0,2
1,3,2,2019,5,16,8.34,3,2,2017,2.0,0,2
1,3,1,2020,5,10,8.77,4,2,2017,2.0,0,2
1,1,2,2018,5,19,9.22,3,4,2018,2.0,0,2
1,1,1,2019,5,21,8.27,3,4,2018,2.0,0,2
1,1,2,2019,5,20,8.26,3,4,2018,2.0,0,2
1,1,1,2020,5,14,8.38,4,4,2018,2.0,0,2
1,1,2,2020,5,20,9.21,4,4,2018,2.0,0,2
1,1,1,2021,5,14,9.18,4,4,2018,2.0,0,2
1,0,2,2018,5,18,6.82,2,3,2018,8.0,0,3
1,0,1,2019,3,20,7.14,2,3,2018,8.0,0,3
1,0,2,2019,5,21,6.69,2,3,2018,8.0,0,3
1,0,1,2020,5,19,7.28,1,3,2018,8.0,0,3
1,0,2,2020,5,17,6.24,3,3,2018,8.0,0,3
1,0,1,2021,5,8,8.19,2,3,2018,8.0,0,3
1,0,2,2021,3,14,7.98,3,3,2018,8.0,0,3
1,1,2,2018,5,19,7.09,3,3,2018,4.0,0,0
1,1,1,2019,5,21,8.12,3,3,2018,4.0,0,0
1,1,2,2019,5,18,8.34,2,3,2018,4.0,0,0
1,1,1,2020,4,18,7.91,3,3,2018,4.0,0,0
1,1,2,2020,5,17,8.02,3,3,2018,4.0,0,0
1,1,1,2021,5,18,8.48,3,3,2018,4.0,0,0
1,1,2,2021,5,8,8.53,3,3,2018,4.0,0,0
1,1,1,2022,3,0,8.3,0,3,2018,4.0,0,0
1,2,2,2017,2,21,5.31,0,3,2017,2.0,0,2
1,0,2,2018,5,18,8.12,2,3,2018,8.0,0,3
1,0,1,2019,4,21,6.98,2,3,2018,8.0,0,3
1,0,2,2019,3,22,7.96,2,3,2018,8.0,0,3
1,0,1,2020,4,15,7.85,3,3,2018,8.0,0,3
1,0,2,2020,5,14,8.1,2,3,2018,8.0,0,3
1,0,1,2021,5,14,7.97,3,3,2018,8.0,0,3
1,0,2,2021,5,8,8.39,2,3,2018,8.0,0,3
1,0,1,2022,3,12,7.5,3,3,2018,8.0,0,3
1,1,2,2018,4,21,8.25,0,5,2018,4.0,0,0
1,1,1,2019,4,24,3.61,2,5,2018,4.0,0,0
1,1,2,2019,3,15,6.83,1,5,2018,4.0,0,0
1,1,1,2020,3,19,6.28,0,5,2018,4.0,0,0
1,1,2,2020,3,17,3.81,0,5,2018,4.0,0,0
1,1,1,2021,3,21,3.71,1,5,2018,4.0,0,0
1,1,2,2021,2,21,6.44,1,5,2018,4.0,0,0
1,1,1,2022,2,17,5.79,0,5,2018,4.0,0,0
1,3,1,2014,3,17,2.62,0,4,2014,2.0,2,2
1,3,2,2014,2,19,2.62,0,4,2014,2.0,2,2
1,3,1,2015,4,20,6.13,1,4,2014,2.0,2,2
1,3,2,2015,3,24,6.1,0,4,2014,2.0,2,2
1,3,1,2016,2,23,7.9,1,4,2014,2.0,2,2
1,3,2,2016,1,20,5.69,0,4,2014,2.0,2,2
1,3,1,2017,3,17,4.6,0,4,2014,2.0,2,2
1,4,1,2014,4,24,7.29,2,6,2014,7.0,4,5
1,4,2,2014,5,23,7.29,3,6,2014,7.0,4,5
1,4,2,2014,5,23,8.15,3,6,2014,7.0,4,5
1,4,1,2015,4,17,8.15,2,6,2014,7.0,4,5
1,4,2,2015,3,19,7.79,3,6,2014,7.0,4,5
1,4,1,2016,3,14,8.71,3,6,2014,7.0,4,5
1,4,2,2016,4,16,8.82,3,6,2014,7.0,4,5
1,4,1,2017,5,15,8.69,3,6,2014,7.0,4,5
1,4,2,2017,4,16,8.12,4,6,2014,7.0,4,5
1,2,2,2019,4,20,6.91,0,4,2019,10.0,2,5
1,2,1,2020,5,24,4.9,1,4,2019,10.0,2,5
1,2,2,2020,4,6,6.19,2,4,2019,10.0,2,5
1,2,1,2021,5,23,6.8,2,4,2019,10.0,2,5
1,2,2,2021,4,23,7.73,2,4,2019,10.0,2,5
1,2,1,2022,4,15,7.05,1,4,2019,10.0,2,5
1,3,2,2019,5,20,8.45,2,7,2019,2.0,0,2
1,3,1,2020,5,26,7.27,2,7,2019,2.0,0,2
1,3,2,2020,5,22,7.83,3,7,2019,2.0,0,2
1,3,1,2021,5,23,8.72,3,7,2019,2.0,0,2
1,3,2,2021,5,16,8.68,3,7,2019,2.0,0,2
1,3,1,2022,5,10,8.13,4,7,2019,2.0,0,2
1,4,1,2014,4,17,6.38,1,7,2014,9.0,2,1
1,4,2,2014,2,19,6.38,1,7,2014,9.0,2,1
1,4,1,2015,4,24,9.0,2,7,2014,9.0,2,1
1,4,2,2015,1,19,7.22,2,7,2014,9.0,2,1
1,4,1,2016,2,24,7.26,2,7,2014,9.0,2,1
1,4,2,2016,3,18,6.57,2,7,2014,9.0,2,1
1,4,1,2017,3,22,6.89,0,7,2014,9.0,2,1
1,4,2,2017,2,14,4.68,2,7,2014,9.0,2,1
1,4,1,2018,3,14,6.99,1,7,2014,9.0,2,1
1,3,2,2017,5,23,7.8,3,3,2017,2.0,1,2
1,3,1,2018,4,21,8.4,2,3,2017,2.0,1,2
1,3,2,2018,4,22,7.91,3,3,2017,2.0,1,2
1,3,1,2019,5,20,8.51,3,3,2017,2.0,1,2
1,3,2,2019,5,14,8.1,3,3,2017,2.0,1,2
1,3,1,2020,5,10,8.61,4,3,2017,2.0,1,2
1,2,2,2018,2,20,2.95,0,4,2018,7.0,2,5
1,2,1,2019,2,18,4.49,0,4,2018,7.0,2,5
1,2,2,2019,2,21,3.76,0,4,2018,7.0,2,5
1,2,1,2020,2,23,2.49,0,4,2018,7.0,2,5
1,2,2,2020,3,21,3.19,0,4,2018,7.0,2,5
1,2,1,2021,3,20,3.45,1,4,2018,7.0,2,5
1,2,2,2021,2,18,6.29,0,4,2018,7.0,2,5
1,2,2,2016,2,19,6.85,1,7,2016,2.0,2,2
1,2,1,2017,4,23,5.99,3,7,2016,2.0,2,2
1,2,2,2017,4,22,8.2,1,7,2016,2.0,2,2
1,4,1,2014,4,24,8.04,3,4,2014,7.0,4,5
1,4,2,2014,5,21,8.04,3,4,2014,7.0,4,5
1,4,2,2014,5,21,8.21,3,4,2014,7.0,4,5
1,4,1,2015,5,19,8.21,2,4,2014,7.0,4,5
1,4,2,2015,4,19,7.62,3,4,2014,7.0,4,5
1,4,1,2016,4,14,8.08,3,4,2014,7.0,4,5
1,4,2,2016,4,16,8.91,3,4,2014,7.0,4,5
1,4,1,2017,4,15,9.5,3,4,2014,7.0,4,5
1,4,2,2017,4,13,8.28,3,4,2014,7.0,4,5
1,3,2,2013,3,15,3.81,0,4,2013,2.0,2,2
1,3,2,2013,3,15,2.73,0,4,2013,2.0,2,2
1,3,1,2014,4,23,6.1,0,4,2013,2.0,2,2
1,3,1,2014,4,23,4.43,0,4,2013,2.0,2,2
1,3,2,2014,3,28,4.43,0,4,2013,2.0,2,2
1,3,1,2015,4,29,4.4,1,4,2013,2.0,2,2
1,3,2,2015,2,26,6.38,1,4,2013,2.0,2,2
1,3,1,2016,2,29,0.0,0,4,2013,2.0,2,2
1,3,2,2016,0,24,0.32,0,4,2013,2.0,2,2
1,1,2,2018,3,16,5.58,0,3,2018,5.0,2,1
1,1,1,2019,3,11,3.8,2,3,2018,5.0,2,1
1,1,2,2019,4,15,6.54,2,3,2018,5.0,2,1
1,1,1,2020,3,14,6.81,2,3,2018,5.0,2,1
1,1,2,2020,3,16,7.06,2,3,2018,5.0,2,1
1,1,1,2021,4,24,6.73,2,3,2018,5.0,2,1
1,1,2,2021,2,22,6.93,0,3,2018,5.0,2,1
1,1,2,2019,4,17,6.83,0,4,2019,8.0,0,3
1,1,1,2020,4,22,3.92,1,4,2019,8.0,0,3
1,1,2,2020,4,7,5.05,2,4,2019,8.0,0,3
1,1,1,2021,3,18,6.96,0,4,2019,8.0,0,3
1,1,2,2021,4,12,2.6,2,4,2019,8.0,0,3
1,1,1,2022,3,7,6.65,0,4,2019,8.0,0,3
0,2,2,2019,5,19,6.7,1,7,2019,7.0,0,5
0,2,1,2020,5,23,0.0,1,7,2019,7.0,0,5
0,2,2,2020,5,16,5.71,1,7,2019,7.0,0,5
0,2,1,2021,3,16,6.1,1,7,2019,7.0,0,5
0,2,2,2021,2,19,6.44,0,7,2019,7.0,0,5
0,2,1,2022,4,10,4.56,1,7,2019,7.0,0,5
0,3,2,2017,4,22,7.21,2,2,2017,7.0,0,5
0,3,1,2018,4,22,7.43,2,2,2017,7.0,0,5
0,3,2,2018,4,18,7.2,2,2,2017,7.0,0,5
0,3,1,2019,4,15,7.59,2,2,2017,7.0,0,5
0,3,2,2019,5,17,7.59,3,2,2017,7.0,0,5
0,3,1,2020,5,11,8.18,3,2,2017,7.0,0,5
0,3,2,2020,5,10,8.55,3,2,2017,7.0,0,5
0,3,1,2021,5,0,8.4,0,2,2017,7.0,0,5
1,2,2,2017,3,21,6.81,2,4,2017,5.0,0,1
1,2,1,2018,4,22,6.55,1,4,2017,5.0,0,1
1,2,2,2018,3,20,5.72,1,4,2017,5.0,0,1
1,2,1,2019,2,19,6.42,1,4,2017,5.0,0,1
1,2,2,2019,3,16,5.58,2,4,2017,5.0,0,1
1,2,1,2020,3,24,7.94,1,4,2017,5.0,0,1
1,2,1,2021,4,16,5.83,1,4,2017,5.0,0,1
1,2,2,2021,4,2,6.43,3,4,2017,5.0,0,1
0,1,2,2018,4,15,7.29,1,4,2018,5.0,0,1
0,1,1,2019,5,15,6.24,2,4,2018,5.0,0,1
0,1,2,2019,3,18,7.48,2,4,2018,5.0,0,1
0,1,1,2020,4,20,6.86,2,4,2018,5.0,0,1
0,1,2,2020,3,22,7.46,2,4,2018,5.0,0,1
0,1,1,2021,3,16,7.09,2,4,2018,5.0,0,1
0,1,2,2021,3,9,7.12,0,4,2018,5.0,0,1
0,1,1,2022,3,2,4.56,1,4,2018,5.0,0,1
1,2,2,2018,5,27,7.21,2,6,2018,8.0,2,3
1,2,1,2019,5,16,7.22,2,6,2018,8.0,2,3
